Selected,Order ID,ship-city,index,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,Day,Month,Year
No,171-5631745-3601152,Puducherry,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,< 0.125,INR,0.129481 - 0.150045,Puducherry,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,402-3743122-1273955,Hyderabad,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Top,L,Shipped,< 0.125,INR,< 0.0728844,Telangana,0.40401 - 0.56368,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,407-8517237-9501913,Mavelikkara,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,< 0.125,INR,0.129481 - 0.150045,Kerala,≥ 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,403-0657016-1737911,Kozhikode,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,< 0.125,INR,0.129481 - 0.150045,Kerala,≥ 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,171-9483397-7457926,Vijayawada,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,< 0.125,INR,0.129481 - 0.150045,Andhra pradesh,0.40401 - 0.56368,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,171-6087300-7812348,Kolkata,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,3XL,Shipped,< 0.125,INR,< 0.0728844,West bengal,≥ 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,171-6087300-7812348,Kolkata,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,3XL,Shipped,< 0.125,INR,0.101365 - 0.129481,West bengal,≥ 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,407-3938423-2700344,Mumbai,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,L,Shipped,< 0.125,INR,0.0728844 - 0.101365,Maharashtra,0.185215 - 0.40401,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,403-3046037-6396359,Neyveli,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Bottom,XXL,Shipped,< 0.125,INR,0.0728844 - 0.101365,Tamil nadu,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,402-1675792-7438700,Thane,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,XXL,Shipped,< 0.125,INR,< 0.0728844,Maharashtra,0.185215 - 0.40401,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,406-5688951-3566730,Kalamassery,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,< 0.125,INR,≥ 0.150045,Kerala,≥ 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,408-1429269-4384326,Imphal,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,< 0.125,INR,≥ 0.150045,Manipur,≥ 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,402-4782837-7461928,Mangaldoi,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,S,Shipped,< 0.125,INR,0.129481 - 0.150045,Assam,≥ 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,406-0314620-3172365,West delhi,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,< 0.125,INR,≥ 0.150045,Delhi,< 0.185215,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,407-1508479-5868325,Kolkata - 700028,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XL,Shipped,< 0.125,INR,0.0728844 - 0.101365,West bengal,≥ 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,402-0161535-5620334,Hyderabad,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,< 0.125,INR,0.129481 - 0.150045,Telangana,0.40401 - 0.56368,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,406-9877356-4663518,Bengaluru,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,XXL,Shipped,< 0.125,INR,< 0.0728844,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,407-2376198-8765106,Hyderabad,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,< 0.125,INR,0.129481 - 0.150045,Telangana,0.40401 - 0.56368,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,405-4138636-2262754,Bengaluru,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,L,Shipped,< 0.125,INR,< 0.0728844,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,404-0498405-7566703,Kolhapur,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,L,Shipped,< 0.125,INR,< 0.0728844,Maharashtra,0.40401 - 0.56368,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,171-7524447-6613128,Lathi,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,< 0.125,INR,≥ 0.150045,Gujarat,0.185215 - 0.40401,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,406-9616103-3190710,Parbhani,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,< 0.125,INR,≥ 0.150045,Maharashtra,0.40401 - 0.56368,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,408-8965833-4648311,Bengaluru,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,< 0.125,INR,< 0.0728844,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,171-9660916-6209939,Pimpri chinchwad,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XXL,Shipped,< 0.125,INR,≥ 0.150045,Maharashtra,0.40401 - 0.56368,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,403-5088965-7299515,Neelbad,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XS,Shipped,< 0.125,INR,0.0728844 - 0.101365,Madhya pradesh,0.40401 - 0.56368,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,403-9674950-1936312,Aluva,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,< 0.125,INR,0.129481 - 0.150045,Kerala,≥ 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,403-9694442-5280364,Vijayawada,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,< 0.125,INR,≥ 0.150045,Andhra pradesh,0.40401 - 0.56368,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,402-1734707-0461130,Adoor,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,< 0.125,INR,0.129481 - 0.150045,Kerala,≥ 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,404-5990107-6223556,Bengaluru,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,< 0.125,INR,≥ 0.150045,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,403-0996707-8933123,Bengaluru,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XL,Shipped,< 0.125,INR,< 0.0728844,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,403-0996707-8933123,Bengaluru,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,< 0.125,INR,0.101365 - 0.129481,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,408-2953945-7237152,Mumbai,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,3XL,Shipped,< 0.125,INR,0.101365 - 0.129481,Maharashtra,0.185215 - 0.40401,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,403-0473055-8458768,Ghaziabad,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XL,Shipped,< 0.125,INR,0.0728844 - 0.101365,Uttar pradesh,< 0.185215,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,402-8785397-1552347,Amritsar,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XL,Shipped,< 0.125,INR,0.101365 - 0.129481,Punjab,< 0.185215,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,408-7699373-4681100,Bengaluru,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,L,Shipped,< 0.125,INR,0.101365 - 0.129481,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,408-7209638-2917951,Hyderabad,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,< 0.125,INR,≥ 0.150045,Telangana,0.40401 - 0.56368,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,408-7209638-2917951,Hyderabad,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,< 0.125,INR,≥ 0.150045,Telangana,0.40401 - 0.56368,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,408-7209638-2917951,Hyderabad,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,< 0.125,INR,0.101365 - 0.129481,Telangana,0.40401 - 0.56368,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,171-9007430-4251523,Sonipat,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,< 0.125,INR,≥ 0.150045,Haryana,< 0.185215,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,406-1530874-8907534,Navi mumbai,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,< 0.125,INR,≥ 0.150045,Maharashtra,0.185215 - 0.40401,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,406-8703114-7485940,Hyderabad,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XXL,Shipped,< 0.125,INR,0.0728844 - 0.101365,Telangana,0.40401 - 0.56368,IN,True,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,171-9741256-6114721,Secunderabad,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,< 0.125,INR,0.101365 - 0.129481,Telangana,0.40401 - 0.56368,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,408-3562398-9073926,Bangalore,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,XXL,Shipped,< 0.125,INR,0.101365 - 0.129481,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,406-8187936-4129134,Colva,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,< 0.125,INR,≥ 0.150045,Goa,0.185215 - 0.40401,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,405-3598892-2151555,Bengaluru,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,< 0.125,INR,0.129481 - 0.150045,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,405-1578046-9565104,New delhi,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,M,Shipped,< 0.125,INR,0.101365 - 0.129481,Delhi,< 0.185215,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,407-3516724-6969108,Kharsang,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,< 0.125,INR,≥ 0.150045,Arunachal pradesh,≥ 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,408-9450817-3877966,Kolhapur,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blouse,S,Shipped,< 0.125,INR,< 0.0728844,Maharashtra,0.40401 - 0.56368,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,405-3794969-0969119,Jaipur,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,< 0.125,INR,≥ 0.150045,Rajasthan,0.185215 - 0.40401,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,406-3659991-3557966,Bengaluru,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,< 0.125,INR,0.129481 - 0.150045,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,171-7476239-4373949,Gurugram,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,< 0.125,INR,0.101365 - 0.129481,Haryana,< 0.185215,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,403-6848140-3727559,Faizabad,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,< 0.125,INR,0.0728844 - 0.101365,Uttar pradesh,< 0.185215,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,403-2452323-1894719,Aurangabad,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,< 0.125,INR,0.101365 - 0.129481,Bihar,≥ 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,408-0562361-2930757,Tarikere,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,< 0.125,INR,0.129481 - 0.150045,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,408-5379781-9232323,Lucknow,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,< 0.125,INR,0.101365 - 0.129481,Uttar pradesh,< 0.185215,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,403-4346711-7304300,Bhuj,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,4XL,Shipped,< 0.125,INR,≥ 0.150045,Gujarat,0.185215 - 0.40401,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,403-3145122-4961133,Madurai,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,3XL,Shipped,< 0.125,INR,0.0728844 - 0.101365,Tamil nadu,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,405-5543215-3673962,Chennai,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,< 0.125,INR,≥ 0.150045,Tamil nadu,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,404-7534324-1319566,Bengaluru,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,< 0.125,INR,0.129481 - 0.150045,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,405-4184099-4631530,Kaladhungi,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,< 0.125,INR,0.129481 - 0.150045,Uttarakhand,0.185215 - 0.40401,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,407-5090923-7921105,Hyderabad,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,< 0.125,INR,≥ 0.150045,Telangana,0.40401 - 0.56368,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,407-9467720-7637931,Rajkot,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XXL,Shipped,< 0.125,INR,0.129481 - 0.150045,Gujarat,0.185215 - 0.40401,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,403-2533221-2513141,Noida,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,< 0.125,INR,0.129481 - 0.150045,Uttar pradesh,< 0.185215,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,406-6371833-2159541,Chennai,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,< 0.125,INR,0.129481 - 0.150045,Tamil nadu,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,406-6371833-2159541,Chennai,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,XL,Shipped,< 0.125,INR,< 0.0728844,Tamil nadu,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,406-6371833-2159541,Chennai,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,< 0.125,INR,0.101365 - 0.129481,Tamil nadu,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,406-6371833-2159541,Chennai,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,< 0.125,INR,0.129481 - 0.150045,Tamil nadu,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,408-9209487-4189956,Aurangabad,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Set,XXL,Shipped,< 0.125,INR,0.0728844 - 0.101365,Maharashtra,0.40401 - 0.56368,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,408-1551263-5761124,New delhi,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,L,Shipped,< 0.125,INR,0.101365 - 0.129481,Delhi,< 0.185215,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,408-0703203-5557907,Bengaluru,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,4XL,Shipped,< 0.125,INR,≥ 0.150045,Karnataka,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,408-5771742-1997950,Dehradun,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,< 0.125,INR,0.101365 - 0.129481,Uttarakhand,< 0.185215,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,404-3955601-0129966,Patiala,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,< 0.125,INR,0.129481 - 0.150045,Punjab,< 0.185215,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,171-1755717-2857951,Thane,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,S,Shipped,< 0.125,INR,< 0.0728844,Maharashtra,0.185215 - 0.40401,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,402-5199183-7209108,Alappuzha,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Kurta,XS,Shipped,< 0.125,INR,0.0728844 - 0.101365,Kerala,≥ 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,403-9180119-6241915,Sipcot industrial park sriprumbudur,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,< 0.125,INR,0.129481 - 0.150045,Tamil nadu,0.56368 - 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,403-8232083-6689969,Roorkee,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,< 0.125,INR,≥ 0.150045,Uttarakhand,< 0.185215,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,407-3623169-3710712,Naugachhia,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,< 0.125,INR,≥ 0.150045,Bihar,≥ 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
No,407-3623169-3710712,Naugachhia,0.379894 - 0.559268,2022-05-16 12:00:00 - 2022-06-06 12:00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,< 0.125,INR,≥ 0.150045,Bihar,≥ 0.691869,IN,False,Easy Ship,0.5833333 - 0.75,0.5 - 0.833333,single_value
